Filename,Duration,FileSize,NumberAlerts,NumberContext,UniqueContext,Backend,attackPath,sameSource,sameTarget,sameClass
path_2016-07-01_11:30:14_4500.xml,476.4120795726776,1786880,4500,3916,3916,orient,0,0,0,0
path_2016-07-01_11:30:14_4500.xml,482.12063217163086,1786880,4500,3916,3916,orient,0,0,0,0
path_2016-07-01_11:30:14_4500.xml,479.90056109428406,1786880,4500,3916,3916,orient,0,0,0,0
path_2016-07-01_11:30:14_3500.xml,342.6143400669098,1389508,3500,3498,3498,orient,0,0,0,0
path_2016-07-01_11:30:14_3500.xml,343.3153495788574,1389508,3500,3498,3498,orient,0,0,0,0
path_2016-07-01_11:30:14_3500.xml,344.0132565498352,1389508,3500,3498,3498,orient,0,0,0,0
path_2016-07-01_11:30:14_3500.xml,343.97284722328186,1389508,3500,3498,3498,orient,0,0,0,0
path_2016-07-01_11:30:14_3500.xml,344.1358366012573,1389508,3500,3498,3498,orient,0,0,0,0
path_2016-07-01_11:30:14_2500.xml,206.81576824188232,991952,2500,2499,2499,orient,0,0,0,0
path_2016-07-01_11:30:14_2500.xml,211.56148409843445,991952,2500,2499,2499,orient,0,0,0,0
path_2016-07-01_11:30:14_2500.xml,208.6243531703949,991952,2500,2499,2499,orient,0,0,0,0
path_2016-07-01_11:30:14_2500.xml,211.54799938201904,991952,2500,2499,2499,orient,0,0,0,0
path_2016-07-01_11:30:14_2500.xml,209.17507934570312,991952,2500,2499,2499,orient,0,0,0,0
path_2016-07-01_11:30:14_5000.xml,565.4615240097046,1986565,5000,3858,3858,orient,0,0,0,0
path_2016-07-01_11:30:14_5000.xml,559.291178226471,1986565,5000,3858,3858,orient,0,0,0,0
path_2016-07-01_11:30:14_5000.xml,560.6492035388947,1986565,5000,3858,3858,orient,0,0,0,0
path_2016-07-01_11:30:14_5000.xml,557.6702086925507,1986565,5000,3858,3858,orient,0,0,0,0
path_2016-07-01_11:30:14_5000.xml,563.6661214828491,1986565,5000,3858,3858,orient,0,0,0,0
path_2016-07-01_11:30:14_1500.xml,102.87095880508423,594863,1500,1498,1498,orient,0,0,0,0
path_2016-07-01_11:30:14_1500.xml,103.90483808517456,594863,1500,1498,1498,orient,0,0,0,0
path_2016-07-01_11:30:14_1500.xml,102.81883525848389,594863,1500,1498,1498,orient,0,0,0,0
path_2016-07-01_11:30:14_1500.xml,103.43109607696533,594863,1500,1498,1498,orient,0,0,0,0
path_2016-07-01_11:30:14_1500.xml,101.931321144104,594863,1500,1498,1498,orient,0,0,0,0
path_2016-07-01_11:30:14_2000.xml,155.24482560157776,793627,2000,2000,2000,orient,0,0,0,0
path_2016-07-01_11:30:14_2000.xml,153.289803981781,793627,2000,2000,2000,orient,0,0,0,0
path_2016-07-01_11:30:14_2000.xml,154.98624539375305,793627,2000,2000,2000,orient,0,0,0,0
path_2016-07-01_11:30:14_2000.xml,154.19653630256653,793627,2000,2000,2000,orient,0,0,0,0
path_2016-07-01_11:30:14_2000.xml,155.9294798374176,793627,2000,2000,2000,orient,0,0,0,0
path_2016-07-01_11:30:14_1000.xml,60.43896150588989,396214,1000,999,999,orient,0,0,0,0
path_2016-07-01_11:30:14_1000.xml,62.01114630699158,396214,1000,999,999,orient,0,0,0,0
path_2016-07-01_11:30:14_1000.xml,62.22805142402649,396214,1000,999,999,orient,0,0,0,0
path_2016-07-01_11:30:14_1000.xml,61.920223236083984,396214,1000,999,999,orient,0,0,0,0
path_2016-07-01_11:30:14_1000.xml,61.37930107116699,396214,1000,999,999,orient,0,0,0,0
path_2016-07-01_11:30:14_3000.xml,275.1101186275482,1190689,3000,3000,3000,orient,0,0,0,0
path_2016-07-01_11:30:14_3000.xml,277.1254096031189,1190689,3000,3000,3000,orient,0,0,0,0
path_2016-07-01_11:30:14_3000.xml,276.2596969604492,1190689,3000,3000,3000,orient,0,0,0,0
path_2016-07-01_11:30:14_3000.xml,278.48279786109924,1190689,3000,3000,3000,orient,0,0,0,0
path_2016-07-01_11:30:14_3000.xml,277.3410453796387,1190689,3000,3000,3000,orient,0,0,0,0
