Filename,Duration,FileSize,NumberAlerts,NumberContext,UniqueContext,Backend,attackPath,sameSource,sameTarget,sameClass
dos_2016-07-04_14:03:47_2500.xml,208.30279159545898,984242,2500,2457,2457,orient,0,0,0,0
dos_2016-07-04_14:03:47_1500.xml,101.50359511375427,589874,1500,1483,1483,orient,0,0,0,0
dos_2016-07-04_14:03:47_1500.xml,103.9237425327301,589874,1500,1483,1483,orient,0,0,0,0
dos_2016-07-04_14:03:47_1500.xml,102.91999292373657,589874,1500,1483,1483,orient,0,0,0,0
dos_2016-07-04_14:03:47_1500.xml,101.17867588996887,589874,1500,1483,1483,orient,0,0,0,0
dos_2016-07-04_14:03:47_1500.xml,101.70310163497925,589874,1500,1483,1483,orient,0,0,0,0
dos_2016-07-04_14:03:47_3000.xml,270.630229473114,1181250,3000,2933,2933,orient,0,0,0,0
dos_2016-07-04_14:03:47_3000.xml,270.3772668838501,1181250,3000,2933,2933,orient,0,0,0,0
dos_2016-07-04_14:03:47_3000.xml,273.2079658508301,1181250,3000,2933,2933,orient,0,0,0,0
dos_2016-07-04_14:03:47_3000.xml,271.63771390914917,1181250,3000,2933,2933,orient,0,0,0,0
dos_2016-07-04_14:03:47_3000.xml,272.6290035247803,1181250,3000,2933,2933,orient,0,0,0,0
dos_2016-07-04_14:03:47_1000.xml,61.9185209274292,393029,1000,991,991,orient,0,0,0,0
dos_2016-07-04_14:03:47_1000.xml,61.764005184173584,393029,1000,991,991,orient,0,0,0,0
dos_2016-07-04_14:03:47_1000.xml,62.60582184791565,393029,1000,991,991,orient,0,0,0,0
dos_2016-07-04_14:03:47_1000.xml,60.99364352226257,393029,1000,991,991,orient,0,0,0,0
dos_2016-07-04_14:03:47_1000.xml,60.686307191848755,393029,1000,991,991,orient,0,0,0,0
dos_2016-07-04_14:03:47_2000.xml,152.7762107849121,786847,2000,1963,1963,orient,0,0,0,0
dos_2016-07-04_14:03:47_2000.xml,153.88887453079224,786847,2000,1963,1963,orient,0,0,0,0
dos_2016-07-04_14:03:47_2000.xml,154.06505751609802,786847,2000,1963,1963,orient,0,0,0,0
