Filename,Duration,FileSize,NumberAlerts,NumberContext,UniqueContext,Backend,attackPath,sameSource,sameTarget,sameClass
dos_2016-07-04_14:03:47_3500.xml,43.372899532318115,1378339,3500,4455,1046,psql,0,1026,18,2
dos_2016-07-04_14:03:47_3500.xml,44.20441246032715,1378339,3500,4455,1046,psql,0,1026,18,2
dos_2016-07-04_14:03:47_3500.xml,45.20990490913391,1378339,3500,4455,1046,psql,0,1026,18,2
dos_2016-07-04_14:03:47_3500.xml,46.21809983253479,1378339,3500,4455,1046,psql,0,1026,18,2
dos_2016-07-04_14:03:47_4500.xml,65.01585865020752,1772668,4500,5694,1328,psql,0,1308,18,2
dos_2016-07-04_14:03:47_4500.xml,68.11956262588501,1772668,4500,5694,1328,psql,0,1308,18,2
dos_2016-07-04_14:03:47_4500.xml,65.19386553764343,1772668,4500,5694,1328,psql,0,1308,18,2
dos_2016-07-04_14:03:47_4500.xml,69.55004572868347,1772668,4500,5694,1328,psql,0,1308,18,2
dos_2016-07-04_14:03:47_4500.xml,67.69327020645142,1772668,4500,5694,1328,psql,0,1308,18,2
dos_2016-07-04_14:03:47_1000.xml,7.003428936004639,393029,1000,1198,207,psql,0,187,18,2
dos_2016-07-04_14:03:47_1000.xml,7.706496477127075,393029,1000,1198,207,psql,0,187,18,2
dos_2016-07-04_14:03:47_1000.xml,7.9618775844573975,393029,1000,1198,207,psql,0,187,18,2
dos_2016-07-04_14:03:47_1000.xml,9.37138056755066,393029,1000,1198,207,psql,0,187,18,2
dos_2016-07-04_14:03:47_1000.xml,7.816623687744141,393029,1000,1198,207,psql,0,187,18,2
dos_2016-07-04_14:03:47_5000.xml,74.82257747650146,1969852,5000,6273,1435,psql,0,1415,18,2
dos_2016-07-04_14:03:47_5000.xml,77.37974238395691,1969852,5000,6273,1435,psql,0,1415,18,2
dos_2016-07-04_14:03:47_5000.xml,77.74722170829773,1969852,5000,6273,1435,psql,0,1415,18,2
dos_2016-07-04_14:03:47_5000.xml,76.66598510742188,1969852,5000,6273,1435,psql,0,1415,18,2
dos_2016-07-04_14:03:47_5000.xml,78.17484498023987,1969852,5000,6273,1435,psql,0,1415,18,2
dos_2016-07-04_14:03:47_3000.xml,38.532371282577515,1181250,3000,3828,895,psql,0,875,18,2
dos_2016-07-04_14:03:47_3000.xml,34.509273052215576,1181250,3000,3828,895,psql,0,875,18,2
dos_2016-07-04_14:03:47_3000.xml,32.93572282791138,1181250,3000,3828,895,psql,0,875,18,2
dos_2016-07-04_14:03:47_3000.xml,33.61525082588196,1181250,3000,3828,895,psql,0,875,18,2
dos_2016-07-04_14:03:47_3000.xml,35.68178391456604,1181250,3000,3828,895,psql,0,875,18,2
dos_2016-07-04_14:03:47_4000.xml,55.90752863883972,1575528,4000,5089,1196,psql,0,1176,18,2
dos_2016-07-04_14:03:47_4000.xml,52.65580701828003,1575528,4000,5089,1196,psql,0,1176,18,2
dos_2016-07-04_14:03:47_4000.xml,55.59428906440735,1575528,4000,5089,1196,psql,0,1176,18,2
dos_2016-07-04_14:03:47_4000.xml,52.64226317405701,1575528,4000,5089,1196,psql,0,1176,18,2
dos_2016-07-04_14:03:47_4000.xml,55.295522928237915,1575528,4000,5089,1196,psql,0,1176,18,2
dos_2016-07-04_14:03:47_2500.xml,28.2667453289032,984242,2500,3174,717,psql,0,697,18,2
dos_2016-07-04_14:03:47_2500.xml,25.75793433189392,984242,2500,3174,717,psql,0,697,18,2
dos_2016-07-04_14:03:47_2500.xml,26.00193500518799,984242,2500,3174,717,psql,0,697,18,2
dos_2016-07-04_14:03:47_2500.xml,27.702407121658325,984242,2500,3174,717,psql,0,697,18,2
dos_2016-07-04_14:03:47_2500.xml,26.280858755111694,984242,2500,3174,717,psql,0,697,18,2
dos_2016-07-04_14:03:47_1500.xml,13.440735340118408,589874,1500,1834,351,psql,0,331,18,2
dos_2016-07-04_14:03:47_1500.xml,12.690052509307861,589874,1500,1834,351,psql,0,331,18,2
dos_2016-07-04_14:03:47_1500.xml,12.98860502243042,589874,1500,1834,351,psql,0,331,18,2
dos_2016-07-04_14:03:47_1500.xml,12.708640098571777,589874,1500,1834,351,psql,0,331,18,2
dos_2016-07-04_14:03:47_1500.xml,12.677480936050415,589874,1500,1834,351,psql,0,331,18,2
