Filename,Duration,FileSize,NumberAlerts,NumberContext,UniqueContext,Backend,attackPath,sameSource,sameTarget,sameClass
flooding_2016-07-04_09:22:13_5000.xml,17.616033792495728,1962069,5000,326,38,psql,0,3,32,3
flooding_2016-07-04_09:22:13_5000.xml,17.427684783935547,1962069,5000,326,38,psql,0,3,32,3
flooding_2016-07-04_09:22:13_5000.xml,17.466694831848145,1962069,5000,326,38,psql,0,3,32,3
flooding_2016-07-04_09:22:13_5000.xml,17.49606943130493,1962069,5000,326,38,psql,0,3,32,3
flooding_2016-07-04_09:22:13_5000.xml,17.464531183242798,1962069,5000,326,38,psql,0,3,32,3
flooding_2016-07-04_09:22:13_4000.xml,13.725198030471802,1569627,4000,326,38,psql,0,3,32,3
flooding_2016-07-04_09:22:13_4000.xml,13.810131072998047,1569627,4000,326,38,psql,0,3,32,3
flooding_2016-07-04_09:22:13_4000.xml,13.862268686294556,1569627,4000,326,38,psql,0,3,32,3
flooding_2016-07-04_09:22:13_4000.xml,13.774966955184937,1569627,4000,326,38,psql,0,3,32,3
flooding_2016-07-04_09:22:13_4000.xml,14.419670343399048,1569627,4000,326,38,psql,0,3,32,3
flooding_2016-07-04_09:22:13_4500.xml,15.743089199066162,1765813,4500,326,38,psql,0,3,32,3
flooding_2016-07-04_09:22:13_4500.xml,15.822662591934204,1765813,4500,326,38,psql,0,3,32,3
flooding_2016-07-04_09:22:13_4500.xml,15.682338237762451,1765813,4500,326,38,psql,0,3,32,3
flooding_2016-07-04_09:22:13_4500.xml,15.551978826522827,1765813,4500,326,38,psql,0,3,32,3
flooding_2016-07-04_09:22:13_4500.xml,15.639199495315552,1765813,4500,326,38,psql,0,3,32,3
flooding_2016-07-04_09:22:13_2000.xml,6.9011077880859375,784243,2000,326,38,psql,0,3,32,3
flooding_2016-07-04_09:22:13_2000.xml,6.99938440322876,784243,2000,326,38,psql,0,3,32,3
flooding_2016-07-04_09:22:13_2000.xml,6.928877830505371,784243,2000,326,38,psql,0,3,32,3
flooding_2016-07-04_09:22:13_2000.xml,6.976777076721191,784243,2000,326,38,psql,0,3,32,3
flooding_2016-07-04_09:22:13_2000.xml,6.895689487457275,784243,2000,326,38,psql,0,3,32,3
flooding_2016-07-04_09:22:13_2500.xml,8.617036581039429,980759,2500,326,38,psql,0,3,32,3
flooding_2016-07-04_09:22:13_2500.xml,8.704334259033203,980759,2500,326,38,psql,0,3,32,3
flooding_2016-07-04_09:22:13_2500.xml,8.783490657806396,980759,2500,326,38,psql,0,3,32,3
flooding_2016-07-04_09:22:13_2500.xml,8.72568655014038,980759,2500,326,38,psql,0,3,32,3
flooding_2016-07-04_09:22:13_2500.xml,8.724743604660034,980759,2500,326,38,psql,0,3,32,3
flooding_2016-07-04_09:22:13_1000.xml,3.552269458770752,391611,1000,315,38,psql,0,3,32,3
flooding_2016-07-04_09:22:13_1000.xml,3.5419540405273438,391611,1000,315,38,psql,0,3,32,3
flooding_2016-07-04_09:22:13_1000.xml,3.5665736198425293,391611,1000,315,38,psql,0,3,32,3
flooding_2016-07-04_09:22:13_1000.xml,3.5339133739471436,391611,1000,315,38,psql,0,3,32,3
flooding_2016-07-04_09:22:13_1000.xml,3.5495729446411133,391611,1000,315,38,psql,0,3,32,3
flooding_2016-07-04_09:22:13_3500.xml,12.227195739746094,1372985,3500,326,38,psql,0,3,32,3
flooding_2016-07-04_09:22:13_3500.xml,12.07512378692627,1372985,3500,326,38,psql,0,3,32,3
flooding_2016-07-04_09:22:13_3500.xml,11.979811429977417,1372985,3500,326,38,psql,0,3,32,3
flooding_2016-07-04_09:22:13_3500.xml,11.95358657836914,1372985,3500,326,38,psql,0,3,32,3
flooding_2016-07-04_09:22:13_3500.xml,11.945624828338623,1372985,3500,326,38,psql,0,3,32,3
flooding_2016-07-04_09:22:13_1500.xml,5.201371431350708,587897,1500,325,38,psql,0,3,32,3
flooding_2016-07-04_09:22:13_1500.xml,5.210571527481079,587897,1500,325,38,psql,0,3,32,3
flooding_2016-07-04_09:22:13_1500.xml,5.1605188846588135,587897,1500,325,38,psql,0,3,32,3
flooding_2016-07-04_09:22:13_1500.xml,5.24994158744812,587897,1500,325,38,psql,0,3,32,3
flooding_2016-07-04_09:22:13_1500.xml,5.175055980682373,587897,1500,325,38,psql,0,3,32,3
flooding_2016-07-04_09:22:13_3000.xml,10.236488819122314,1176499,3000,326,38,psql,0,3,32,3
flooding_2016-07-04_09:22:13_3000.xml,10.183806419372559,1176499,3000,326,38,psql,0,3,32,3
flooding_2016-07-04_09:22:13_3000.xml,10.287054538726807,1176499,3000,326,38,psql,0,3,32,3
flooding_2016-07-04_09:22:13_3000.xml,10.18050742149353,1176499,3000,326,38,psql,0,3,32,3
flooding_2016-07-04_09:22:13_3000.xml,10.25258994102478,1176499,3000,326,38,psql,0,3,32,3
flooding_2016-07-04_09:22:13_1500.xml,84.67645645141602,587897,1500,325,38,orient,0,3,32,3
flooding_2016-07-04_09:22:13_1500.xml,83.72598767280579,587897,1500,325,38,orient,0,3,32,3
flooding_2016-07-04_09:22:13_1500.xml,82.81020617485046,587897,1500,325,38,orient,0,3,32,3
flooding_2016-07-04_09:22:13_1500.xml,83.76270365715027,587897,1500,325,38,orient,0,3,32,3
flooding_2016-07-04_09:22:13_1500.xml,83.59481167793274,587897,1500,325,38,orient,0,3,32,3
flooding_2016-07-04_09:22:13_2000.xml,111.25061106681824,784243,2000,326,38,orient,0,3,32,3
flooding_2016-07-04_09:22:13_2000.xml,112.11047029495239,784243,2000,326,38,orient,0,3,32,3
flooding_2016-07-04_09:22:13_2000.xml,111.06170439720154,784243,2000,326,38,orient,0,3,32,3
flooding_2016-07-04_09:22:13_2000.xml,111.45392489433289,784243,2000,326,38,orient,0,3,32,3
flooding_2016-07-04_09:22:13_2000.xml,110.88054394721985,784243,2000,326,38,orient,0,3,32,3
flooding_2016-07-04_09:22:13_4000.xml,249.03546929359436,1569627,4000,326,38,orient,0,3,32,3
flooding_2016-07-04_09:22:13_4000.xml,245.2724380493164,1569627,4000,326,38,orient,0,3,32,3
flooding_2016-07-04_09:22:13_4000.xml,245.2890625,1569627,4000,326,38,orient,0,3,32,3
flooding_2016-07-04_09:22:13_4000.xml,244.5370557308197,1569627,4000,326,38,orient,0,3,32,3
flooding_2016-07-04_09:22:13_4000.xml,245.88062524795532,1569627,4000,326,38,orient,0,3,32,3
flooding_2016-07-04_09:22:13_3500.xml,198.52439069747925,1372985,3500,326,38,orient,0,3,32,3
flooding_2016-07-04_09:22:13_3500.xml,198.54065775871277,1372985,3500,326,38,orient,0,3,32,3
flooding_2016-07-04_09:22:13_3500.xml,199.20731711387634,1372985,3500,326,38,orient,0,3,32,3
flooding_2016-07-04_09:22:13_3500.xml,198.82863450050354,1372985,3500,326,38,orient,0,3,32,3
flooding_2016-07-04_09:22:13_3500.xml,197.4185757637024,1372985,3500,326,38,orient,0,3,32,3
flooding_2016-07-04_09:22:13_3000.xml,166.85861945152283,1176499,3000,326,38,orient,0,3,32,3
flooding_2016-07-04_09:22:13_3000.xml,166.19224643707275,1176499,3000,326,38,orient,0,3,32,3
flooding_2016-07-04_09:22:13_3000.xml,167.4228675365448,1176499,3000,326,38,orient,0,3,32,3
flooding_2016-07-04_09:22:13_3000.xml,166.95861077308655,1176499,3000,326,38,orient,0,3,32,3
flooding_2016-07-04_09:22:13_3000.xml,166.06484627723694,1176499,3000,326,38,orient,0,3,32,3
flooding_2016-07-04_09:22:13_1000.xml,57.4575412273407,391611,1000,315,38,orient,0,3,32,3
flooding_2016-07-04_09:22:13_1000.xml,56.63897156715393,391611,1000,315,38,orient,0,3,32,3
flooding_2016-07-04_09:22:13_1000.xml,56.366830825805664,391611,1000,315,38,orient,0,3,32,3
flooding_2016-07-04_09:22:13_1000.xml,56.571314096450806,391611,1000,315,38,orient,0,3,32,3
flooding_2016-07-04_09:22:13_1000.xml,56.62557864189148,391611,1000,315,38,orient,0,3,32,3
flooding_2016-07-04_09:22:13_5000.xml,353.39740443229675,1962069,5000,326,38,orient,0,3,32,3
flooding_2016-07-04_09:22:13_5000.xml,351.4370741844177,1962069,5000,326,38,orient,0,3,32,3
flooding_2016-07-04_09:22:13_5000.xml,354.89667797088623,1962069,5000,326,38,orient,0,3,32,3
flooding_2016-07-04_09:22:13_5000.xml,355.1200637817383,1962069,5000,326,38,orient,0,3,32,3
flooding_2016-07-04_09:22:13_5000.xml,353.839346408844,1962069,5000,326,38,orient,0,3,32,3
flooding_2016-07-04_09:22:13_2500.xml,139.42286276817322,980759,2500,326,38,orient,0,3,32,3
flooding_2016-07-04_09:22:13_2500.xml,138.99740171432495,980759,2500,326,38,orient,0,3,32,3
flooding_2016-07-04_09:22:13_2500.xml,139.67855715751648,980759,2500,326,38,orient,0,3,32,3
flooding_2016-07-04_09:22:13_2500.xml,139.6236650943756,980759,2500,326,38,orient,0,3,32,3
flooding_2016-07-04_09:22:13_2500.xml,139.64399337768555,980759,2500,326,38,orient,0,3,32,3
flooding_2016-07-04_09:22:13_4500.xml,295.7917003631592,1765813,4500,326,38,orient,0,3,32,3
flooding_2016-07-04_09:22:13_4500.xml,294.47494292259216,1765813,4500,326,38,orient,0,3,32,3
flooding_2016-07-04_09:22:13_4500.xml,297.0063259601593,1765813,4500,326,38,orient,0,3,32,3
flooding_2016-07-04_09:22:13_4500.xml,293.6084303855896,1765813,4500,326,38,orient,0,3,32,3
flooding_2016-07-04_09:22:13_4500.xml,295.28675651550293,1765813,4500,326,38,orient,0,3,32,3
