Filename,Duration,FileSize,NumberAlerts,NumberContext,UniqueContext,Backend,attackPath,sameSource,sameTarget,sameClass
flooding_2016-07-04_09:22:13_4000.xml,221.6141369342804,1569627,4000,288,288,orient,0,0,0,0
flooding_2016-07-04_09:22:13_4000.xml,220.59545731544495,1569627,4000,288,288,orient,0,0,0,0
flooding_2016-07-04_09:22:13_4000.xml,223.36613011360168,1569627,4000,288,288,orient,0,0,0,0
flooding_2016-07-04_09:22:13_4500.xml,271.41054248809814,1765813,4500,288,288,orient,0,0,0,0
flooding_2016-07-04_09:22:13_4500.xml,271.91818356513977,1765813,4500,288,288,orient,0,0,0,0
flooding_2016-07-04_09:22:13_4500.xml,271.1362953186035,1765813,4500,288,288,orient,0,0,0,0
flooding_2016-07-04_09:22:13_4500.xml,270.7220370769501,1765813,4500,288,288,orient,0,0,0,0
flooding_2016-07-04_09:22:13_4500.xml,272.3610143661499,1765813,4500,288,288,orient,0,0,0,0
flooding_2016-07-04_09:22:13_1500.xml,48.642831563949585,587897,1500,287,287,orient,0,0,0,0
flooding_2016-07-04_09:22:13_1500.xml,48.479175090789795,587897,1500,287,287,orient,0,0,0,0
flooding_2016-07-04_09:22:13_1500.xml,46.70714545249939,587897,1500,287,287,orient,0,0,0,0
flooding_2016-07-04_09:22:13_1500.xml,47.95342445373535,587897,1500,287,287,orient,0,0,0,0
flooding_2016-07-04_09:22:13_1500.xml,47.93642449378967,587897,1500,287,287,orient,0,0,0,0
flooding_2016-07-04_09:22:13_3500.xml,176.69396543502808,1372985,3500,288,288,orient,0,0,0,0
flooding_2016-07-04_09:22:13_3500.xml,177.43831157684326,1372985,3500,288,288,orient,0,0,0,0
flooding_2016-07-04_09:22:13_3500.xml,178.27305841445923,1372985,3500,288,288,orient,0,0,0,0
flooding_2016-07-04_09:22:13_3500.xml,177.82216382026672,1372985,3500,288,288,orient,0,0,0,0
flooding_2016-07-04_09:22:13_3500.xml,175.18724966049194,1372985,3500,288,288,orient,0,0,0,0
flooding_2016-07-04_09:22:13_2000.xml,70.46348881721497,784243,2000,288,288,orient,0,0,0,0
flooding_2016-07-04_09:22:13_2000.xml,71.58235454559326,784243,2000,288,288,orient,0,0,0,0
flooding_2016-07-04_09:22:13_2000.xml,71.970290184021,784243,2000,288,288,orient,0,0,0,0
flooding_2016-07-04_09:22:13_2000.xml,72.49484062194824,784243,2000,288,288,orient,0,0,0,0
flooding_2016-07-04_09:22:13_2000.xml,71.57228946685791,784243,2000,288,288,orient,0,0,0,0
flooding_2016-07-04_09:22:13_3000.xml,137.226229429245,1176499,3000,288,288,orient,0,0,0,0
flooding_2016-07-04_09:22:13_3000.xml,135.926531791687,1176499,3000,288,288,orient,0,0,0,0
flooding_2016-07-04_09:22:13_3000.xml,136.5523853302002,1176499,3000,288,288,orient,0,0,0,0
flooding_2016-07-04_09:22:13_3000.xml,137.68024063110352,1176499,3000,288,288,orient,0,0,0,0
flooding_2016-07-04_09:22:13_3000.xml,137.95915150642395,1176499,3000,288,288,orient,0,0,0,0
flooding_2016-07-04_09:22:13_1000.xml,29.15351700782776,391611,1000,277,277,orient,0,0,0,0
flooding_2016-07-04_09:22:13_1000.xml,29.062219381332397,391611,1000,277,277,orient,0,0,0,0
flooding_2016-07-04_09:22:13_1000.xml,27.71626377105713,391611,1000,277,277,orient,0,0,0,0
flooding_2016-07-04_09:22:13_1000.xml,27.7890944480896,391611,1000,277,277,orient,0,0,0,0
flooding_2016-07-04_09:22:13_1000.xml,27.975322484970093,391611,1000,277,277,orient,0,0,0,0
flooding_2016-07-04_09:22:13_2500.xml,103.9701669216156,980759,2500,288,288,orient,0,0,0,0
flooding_2016-07-04_09:22:13_2500.xml,102.26096558570862,980759,2500,288,288,orient,0,0,0,0
flooding_2016-07-04_09:22:13_2500.xml,103.11870694160461,980759,2500,288,288,orient,0,0,0,0
flooding_2016-07-04_09:22:13_2500.xml,102.5845787525177,980759,2500,288,288,orient,0,0,0,0
flooding_2016-07-04_09:22:13_2500.xml,102.39955163002014,980759,2500,288,288,orient,0,0,0,0
